,date,title,summary
556,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
557,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
558,2017.09.10.,"中서 벌어질 '미르2' 조 단위 원조 전쟁, 승자는?",위메이드엔터테인먼트와 중국 샨다게임즈가 맺은 '미르의 전설2'(미르2) 서비스 계약이 이달 말 종료된다.... 이에 앞서 위메이드는 2016년 샨다에 준 미르2 수권 계약(중국 내 IP 권한 위임)이 끝났다고 선언했다. 28일...
559,2017.09.10.,[월요논단]한국 자동차 산업이 살길,"반면에 지난해 세계 1위 자동차 생산국인 중국은 2811만여대로 미국과의 격차를 더 벌렸고, 차량 등록... 현대·기아차의 올 상반기 중국 판매량은 지난해보다 47% 하락하면서 관련 부품 업체와 산업 전반 또한 위기..."
560,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
561,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
562,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
563,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
564,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
565,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
566,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
567,2017.09.10.,"김경진 의원 ""인터넷 역차별 잡을 강력한 법규 필요""","정부 당국이 중국이나 유럽연합(EU)처럼 다국적기업, 해외기업에 목소리를 내야 한다는 뜻이다. 국회에는 해외 업체 등의 조세회피와 관련한 법안이 제출된 상태다. 조세 외 심의나 빅데이터 등 나머지 부분에 대해서는 갈..."
568,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 위메이드의 기회와 리스크,위메이드 위메이드엔터테인먼트는 28일 샨다게임즈와 '미르의 전설2'(미르2) 계약이 종료되면 중국 사업을 적극 진행할 수 있다. 그동안 샨다에 맡겨 놓은 중국 사업 주도권을 되찾아 오는 것이다. 위메이드는 2010년 이후...
569,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
570,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
571,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
572,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
573,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
574,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
575,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
576,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
577,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
578,2017.09.10.,"中서 벌어질 '미르2' 조 단위 원조 전쟁, 승자는?",위메이드엔터테인먼트와 중국 샨다게임즈가 맺은 '미르의 전설2'(미르2) 서비스 계약이 이달 말 종료된다.... 이에 앞서 위메이드는 2016년 샨다에 준 미르2 수권 계약(중국 내 IP 권한 위임)이 끝났다고 선언했다. 28일...
579,2017.09.10.,[월요논단]한국 자동차 산업이 살길,"반면에 지난해 세계 1위 자동차 생산국인 중국은 2811만여대로 미국과의 격차를 더 벌렸고, 차량 등록... 현대·기아차의 올 상반기 중국 판매량은 지난해보다 47% 하락하면서 관련 부품 업체와 산업 전반 또한 위기..."
580,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
581,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
582,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
583,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
584,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
585,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
586,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
587,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
588,2017.09.10.,"中서 벌어질 '미르2' 조 단위 원조 전쟁, 승자는?",위메이드엔터테인먼트와 중국 샨다게임즈가 맺은 '미르의 전설2'(미르2) 서비스 계약이 이달 말 종료된다.... 이에 앞서 위메이드는 2016년 샨다에 준 미르2 수권 계약(중국 내 IP 권한 위임)이 끝났다고 선언했다. 28일...
589,2017.09.10.,[월요논단]한국 자동차 산업이 살길,"반면에 지난해 세계 1위 자동차 생산국인 중국은 2811만여대로 미국과의 격차를 더 벌렸고, 차량 등록... 현대·기아차의 올 상반기 중국 판매량은 지난해보다 47% 하락하면서 관련 부품 업체와 산업 전반 또한 위기..."
590,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
591,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
592,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
593,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
594,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
595,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
596,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
597,2017.09.10.,"김경진 의원 ""인터넷 역차별 잡을 강력한 법규 필요""","정부 당국이 중국이나 유럽연합(EU)처럼 다국적기업, 해외기업에 목소리를 내야 한다는 뜻이다. 국회에는 해외 업체 등의 조세회피와 관련한 법안이 제출된 상태다. 조세 외 심의나 빅데이터 등 나머지 부분에 대해서는 갈..."
598,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
599,2017.09.10.,"中서 벌어질 '미르2' 조 단위 원조 전쟁, 승자는?",위메이드엔터테인먼트와 중국 샨다게임즈가 맺은 '미르의 전설2'(미르2) 서비스 계약이 이달 말 종료된다.... 이에 앞서 위메이드는 2016년 샨다에 준 미르2 수권 계약(중국 내 IP 권한 위임)이 끝났다고 선언했다. 28일...
600,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
601,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
602,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
603,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
604,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
605,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
606,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
607,2017.09.10.,[월요논단]한국 자동차 산업이 살길,"반면에 지난해 세계 1위 자동차 생산국인 중국은 2811만여대로 미국과의 격차를 더 벌렸고, 차량 등록... 현대·기아차의 올 상반기 중국 판매량은 지난해보다 47% 하락하면서 관련 부품 업체와 산업 전반 또한 위기..."
608,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
609,2017.09.10.,"中서 벌어질 '미르2' 조 단위 원조 전쟁, 승자는?",위메이드엔터테인먼트와 중국 샨다게임즈가 맺은 '미르의 전설2'(미르2) 서비스 계약이 이달 말 종료된다.... 이에 앞서 위메이드는 2016년 샨다에 준 미르2 수권 계약(중국 내 IP 권한 위임)이 끝났다고 선언했다. 28일...
610,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
611,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
612,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
613,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
614,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
615,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
616,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
617,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
618,2017.09.10.,"中서 벌어질 '미르2' 조 단위 원조 전쟁, 승자는?",위메이드엔터테인먼트와 중국 샨다게임즈가 맺은 '미르의 전설2'(미르2) 서비스 계약이 이달 말 종료된다.... 이에 앞서 위메이드는 2016년 샨다에 준 미르2 수권 계약(중국 내 IP 권한 위임)이 끝났다고 선언했다. 28일...
619,2017.09.10.,[월요논단]한국 자동차 산업이 살길,"반면에 지난해 세계 1위 자동차 생산국인 중국은 2811만여대로 미국과의 격차를 더 벌렸고, 차량 등록... 현대·기아차의 올 상반기 중국 판매량은 지난해보다 47% 하락하면서 관련 부품 업체와 산업 전반 또한 위기..."
620,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
621,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
622,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
623,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
624,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
625,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
626,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
627,2017.09.10.,[이슈분석]'미르2' 계약 종료 앞둔 샨다·액토즈의 기회와 리스크,샨다게임즈 샨다게임즈와 액토즈소프트는 최근 중국에서 '미르의 전설2'(미르2) 연장 계약 중단 판결을... 액토즈소프트와 샨다는 중국 내 정식 미르2 서비스를 주도해 왔다. 위메이드가 중국에서 양성화하려는 비수권...
628,2017.09.10.,"中서 벌어질 '미르2' 조 단위 원조 전쟁, 승자는?",위메이드엔터테인먼트와 중국 샨다게임즈가 맺은 '미르의 전설2'(미르2) 서비스 계약이 이달 말 종료된다.... 이에 앞서 위메이드는 2016년 샨다에 준 미르2 수권 계약(중국 내 IP 권한 위임)이 끝났다고 선언했다. 28일...
629,2017.09.10.,[월요논단]한국 자동차 산업이 살길,"반면에 지난해 세계 1위 자동차 생산국인 중국은 2811만여대로 미국과의 격차를 더 벌렸고, 차량 등록... 현대·기아차의 올 상반기 중국 판매량은 지난해보다 47% 하락하면서 관련 부품 업체와 산업 전반 또한 위기..."
630,2017.09.10.,日도 100m 9초대,"순수한 아시아인으로 가장 빨랐던 쑤빙톈(중국·9초99)을 제친 주인공이 나왔다. 일본 스프린터 기류... 더불어 일본은 9초대 스프린터를 보유한 국가로는 27번째, 아시아에서는 카타르, 바레인, 중국에 이어 네..."
631,2017.09.10.,‘유턴’ 이마트에 롯데 ‘전전긍긍’...유통사 ‘차이나 엑시트’ 본격화하나,"- 이마트, 중국 사업장 완전철수 결정 - 롯데마트, 자금수혈로 ''버티기'' 들어가 - 한·중정상회담 불발 시 롯데 피해 ''눈덩이'' - ""사드보복 올해 넘길 시 사업장 철수도 고려"" 영업이 정지된 중국의 한 롯데마트. (사진..."
632,2017.09.10.,"""T2 개장 기다리라고""…속타는 면세업계",하지만 면세점 업계는 중국 정부의 사드(THAAD·고고도미사일방어체계) 보복 조치 이후 경영난이 가중되고 있다며 임대료 인하를 요구하고 있다. 업계에 따르면 올 상반기 면세점 업계의 영업이익이 전년대비 85% 이상...
633,2017.09.10.,아시아 다른 구석구석에선 어떤 현대미술이 펼쳐지고 있을까,중국의 소장 작가 왕언라이는 전시장 철골 틈 사이로 수십개의 쓰레기비닐봉투를 도배하듯 설치해 팬으로 바람을 넣었다 뺐다 하는 기발한 설치작업을 통해 대량소비사회의 파국과 허망한 정서를 풀어내고 있다. 원형...
634,2017.09.10.,[여행의 향기] HK여행작가아카데미 12기 수강생 모집,윤태옥 씨의 중국 여행도 흥미진진합니다. 폭넓은 마니아층을 거느린 김경우 작가는 사진의 경이로운 세계를 알려줍니다. ◈내용 일시 : 9월20일~12월13일(12회) 수요일 오후 7~9시 장소 : 서울 프란치스코 교육회관...
635,2017.09.10.,슈틸리케 감독 중국 톈진서 새 도전,"감독의 중국 프로팀 진출에 뒷말이 나오고 있다. 개인의 직업 선택 자유라고 옹호하는 쪽이 다수지만, 잔여 연봉을 받고 떠난 뒤 새 팀을 맡는 것에 부정적인 시선도 있다. 중국 슈퍼리그 톈진 테다는 9일 자체 누리집에서..."
636,2017.09.10.,"[여행 브리프] 서울 임피리얼팰리스호텔, 쿠폰북 발행 등","한국과 중국, 일본, 싱가포르, 말레이시아, 태국 등 아시아 18개국 의료미용 전문가 2000여 명이 참여한다. AMAEA는 한국과 중국, 일본 등 아시아 지역에 회원 120만 명을 보유한 미용산업 및 의료기술 분야 아시아 최대..."
637,2017.09.10.,[월요논단]한국 자동차 산업이 살길,"반면에 지난해 세계 1위 자동차 생산국인 중국은 2811만여대로 미국과의 격차를 더 벌렸고, 차량 등록... 현대·기아차의 올 상반기 중국 판매량은 지난해보다 47% 하락하면서 관련 부품 업체와 산업 전반 또한 위기..."
